id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2585982,Filipe,,Hammersmith and Fulham,51.47816435,-0.202793037,Entire home/apt,190,2,4,2014/11/14,0.5,2,148
3471820,Julia,,Kensington and Chelsea,51.51099503,-0.202081905,Entire home/apt,150,1,3,2015/1/3,0.4,1,251
1406387,Helen,,Kensington and Chelsea,51.51860099,-0.210168991,Private room,40,1,47,2015/3/23,2.6,2,265
5717275,Niko,,Kensington and Chelsea,51.49262858,-0.193585717,Entire home/apt,200,1,0,,,11,353
4644403,Kiki,,Kensington and Chelsea,51.51793199,-0.208073803,Entire home/apt,145,3,1,2015/1/3,0.3,1,340
3327563,Massimo,,Kensington and Chelsea,51.51708319,-0.210932858,Private room,60,3,4,2015/3/18,0.4,2,336
4516647,Imogen,,Southwark,51.48302605,-0.098239992,Private room,50,1,15,2015/4/3,3.8,1,242
715841,Jamie,,Tower Hamlets,51.53178519,-0.043265754,Entire home/apt,95,1,1,2013/2/26,0,1,116
1235103,J. Muse,,Hounslow,51.49190078,-0.262330097,Private room,33,1,85,2015/3/18,3.9,12,328
4278660,John,,Westminster,51.52014101,-0.154881175,Entire home/apt,90,3,12,2015/3/16,2.3,10,236
384780,Marco,,Camden,51.5434177,-0.138479133,Entire home/apt,155,2,3,2014/3/2,0.2,4,330
4066829,David And Helen,,Tower Hamlets,51.52044589,-0.05247458,Private room,30,3,13,2015/4/5,2.4,26,315
5296394,Alina,,Tower Hamlets,51.52474981,-0.025210138,Entire home/apt,40,1,2,2015/2/21,1.2,1,217
4671333,Lamb,,Tower Hamlets,51.49471517,-0.024826666,Entire home/apt,99,1,5,2015/3/22,2.4,1,108
344066,Guler,,Hammersmith and Fulham,51.47016548,-0.183173663,Private room,120,1,0,,,1,365
2728373,Line,,Tower Hamlets,51.52866378,-0.049768105,Private room,55,1,3,2014/12/6,0.4,2,281
3215255,Ilkin,,Tower Hamlets,51.51575023,-0.073670509,Entire home/apt,215,1,0,,,4,271
5523648,Tim,,Islington,51.55892623,-0.124514711,Entire home/apt,85,3,0,,,1,27
4421092,María,,Islington,51.53037828,-0.099550639,Private room,25,15,0,,,1,60
2680903,Aurelie,,Islington,51.54654481,-0.094850709,Entire home/apt,99,3,6,2015/3/31,0.5,35,120
2800109,Karen,,Islington,51.52331228,-0.084547998,Entire home/apt,118,1,10,2015/1/26,0.8,1,256
4187748,Charlie,,Islington,51.55615256,-0.106280355,Private room,60,1,0,,,1,189
2745546,Elodie,,Islington,51.54135404,-0.107798721,Entire home/apt,100,1,0,,,1,295
887769,Petra,,Islington,51.54134338,-0.117956653,Entire home/apt,410,2,4,2014/12/7,0.2,106,10
4062974,Maxime And Fanny,,Hammersmith and Fulham,51.48845123,-0.206189719,Entire home/apt,159,1,8,2015/3/24,1.3,100,276
4914174,Maryanne And Jake,,Hackney,51.5340745,-0.09351301,Entire home/apt,70,2,0,,,1,76
5168766,M,,Hammersmith and Fulham,51.49247685,-0.236357876,Private room,36,1,8,2015/3/30,4.4,5,340
3394253,V And K,,Hackney,51.56738615,-0.068673643,Entire home/apt,75,2,0,,,1,263
225273,Sofia,,Hackney,51.54048798,-0.054900672,Entire home/apt,95,2,30,2014/12/14,0.8,2,334
4322193,Terimarie,,Hackney,51.52373939,-0.078363075,Private room,95,1,3,2014/12/12,0.5,2,365
544824,Toby & Anetta,,Hammersmith and Fulham,51.49625084,-0.229035816,Entire home/apt,100,1,110,2015/3/19,3.4,7,241
1477959,Olu,,Lambeth,51.47980924,-0.127955563,Private room,35,1,41,2015/3/21,3.3,1,275
5544310,Joachim,,Lambeth,51.48590911,-0.127949247,Entire home/apt,105,1,0,,,1,62
670808,Dr. P.Sanehi,,Hillingdon,51.51782746,-0.418560601,Entire home/apt,120,2,0,,,4,365
2204992,Gerard & Katalin,,Waltham Forest,51.59797754,-0.04259683,Private room,29,2,12,2014/10/26,0.8,1,214
5875863,Js,,Croydon,51.3769163,-0.09752203,Private room,25,1,0,,,1,365
105532,Julia & Ian,,Waltham Forest,51.58903164,-0.016579629,Private room,28,3,111,2015/1/11,2.5,1,327
2127743,Tony & Stephan,,Lambeth,51.49248727,-0.121701115,Entire home/apt,75,1,78,2015/3/31,5.2,1,268
1004045,David,,Lambeth,51.49039702,-0.109227953,Entire home/apt,55,2,12,2015/1/3,0.5,1,278
5662662,Trung,,Southwark,51.49228519,-0.062028872,Entire home/apt,69,1,1,2015/4/5,1,1,150
2803101,Maryam,,Southwark,51.48855464,-0.079034476,Private room,65,5,1,2014/5/9,0.1,1,365
5772816,Yodit,,Southwark,51.47583561,-0.057390952,Entire home/apt,150,3,0,,,2,365
3923391,Julie,,Wandsworth,51.47351202,-0.153467326,Private room,60,1,2,2014/10/4,0.3,1,365
2807287,Uzair,,Wandsworth,51.44641467,-0.199796986,Private room,50,1,5,2014/12/1,0.5,2,280
5264512,Helene,,Kensington and Chelsea,51.49771619,-0.19956887,Private room,85,1,0,,,2,365
4017656,Saint James,,Kensington and Chelsea,51.49268128,-0.196085526,Private room,90,1,0,,,8,365
3413543,Nathalie,,Tower Hamlets,51.51117219,-0.066081367,Private room,65,1,15,2015/4/2,1.7,2,363
5155607,Jj,,Westminster,51.52676581,-0.189838466,Entire home/apt,110,1,0,,,2,221
2903039,Alex,,Tower Hamlets,51.5260147,-0.020526122,Entire home/apt,170,4,0,,,2,365
2696427,Keith,,Westminster,51.50086157,-0.170656879,Private room,65,2,1,2014/6/28,0.1,1,335
2720166,Cathie,,Westminster,51.51322086,-0.120727763,Private room,58,1,51,2015/4/3,4.3,1,328
1044763,Kyle,,Camden,51.53903676,-0.144522896,Entire home/apt,140,1,63,2015/3/22,2.6,10,323
4845553,Amelie,,Camden,51.54132948,-0.131339646,Private room,35,3,4,2015/3/2,1.5,13,345
708438,Herbert,,Camden,51.51990106,-0.108730466,Entire home/apt,100,7,3,2015/1/2,0.1,2,275
4313898,Iana,,Tower Hamlets,51.49374132,-0.007992436,Private room,68,1,0,,,2,363
1047047,Nadia,,Islington,51.55824186,-0.122100302,Private room,50,1,17,2014/7/7,0.7,6,96
388306,Nigel,,Wandsworth,51.46106644,-0.21945271,Private room,25,1,1,2012/3/26,0,1,93
86084,Alex And Liam,,Wandsworth,51.46125494,-0.213938954,Private room,60,1,15,2015/1/22,1.2,1,276
2660137,Gloria Y,,Wandsworth,51.46812324,-0.158288151,Private room,39,2,4,2015/3/20,2.5,1,351
3228698,Stuart,,Wandsworth,51.47176415,-0.145875023,Private room,50,1,1,2014/7/6,0.1,1,365
3616759,Michael,,Westminster,51.51110093,-0.134374419,Private room,100,2,19,2015/3/29,2.5,2,211
628939,Ocky/Camelia,,Islington,51.5220948,-0.105673327,Entire home/apt,135,7,7,2014/11/15,0.2,27,330
1370162,Audrey,,Islington,51.56337311,-0.111041503,Private room,92,1,0,,,1,365
223024,Toyin,,Ealing,51.49582853,-0.312750154,Private room,35,2,16,2015/3/15,0.4,2,98
3994033,Ahmed,,Hammersmith and Fulham,51.49895466,-0.228133906,Entire home/apt,135,2,1,2015/3/2,0.8,3,334
5404379,John,,Islington,51.53415905,-0.100113065,Entire home/apt,110,3,0,,,1,311
5249583,Tughela,,Hackney,51.54618504,-0.065204341,Entire home/apt,180,4,0,,,1,168
3261939,Irene,,Hackney,51.56127766,-0.074404508,Private room,48,2,5,2014/8/11,0.5,1,218
1556801,Zuza,,Hackney,51.54964291,-0.059072154,Entire home/apt,80,3,11,2015/3/12,0.6,1,230
596967,Lara,,Tower Hamlets,51.51201223,-0.061828035,Entire home/apt,89,2,26,2015/3/16,0.9,8,365
1868679,Hilmi,,Hackney,51.53019788,-0.076007311,Entire home/apt,115,5,13,2014/4/18,0.8,19,268
882380,Safia,,Lewisham,51.44691761,0.000380357,Entire home/apt,1200,2,1,2013/11/13,0,7,354
418043,Thomas,,Haringey,51.57656013,-0.109111461,Entire home/apt,95,3,14,2014/8/27,0.4,2,154
5834845,Andrew,,Lambeth,51.42592807,-0.131470802,Private room,50,1,0,,,1,365
393298,Jeff,,Lambeth,51.49189395,-0.109086333,Entire home/apt,500,14,1,2012/8/14,0,3,365
2557283,Angela,,Lambeth,51.43781923,-0.095676932,Private room,40,1,0,,,3,365
82604,Andrew,,Lambeth,51.49493576,-0.118627738,Entire home/apt,89,5,2,2015/1/14,0.6,1,93
4493647,Eddy,,Lambeth,51.46113991,-0.11214222,Private room,66,2,5,2015/4/2,1.6,2,365
81399,Terry,,Lambeth,51.47948065,-0.12148016,Private room,70,1,0,,,1,365
755623,Nevena,,Southwark,51.46227812,-0.061797918,Private room,50,1,20,2015/3/15,1.3,2,364
4478603,Joan,,Richmond upon Thames,51.45544612,-0.324982818,Entire home/apt,150,2,0,,,1,270
302718,Karen,,Southwark,51.44648481,-0.069447668,Entire home/apt,300,7,1,2013/1/3,0,1,355
3047594,Patrick,,Merton,51.41666785,-0.201166214,Entire home/apt,500,7,11,2014/9/27,1.1,1,35
5626901,Kiin,,Hammersmith and Fulham,51.49062395,-0.234211495,Private room,75,1,0,,,1,365
3923643,Andy,,Kensington and Chelsea,51.4836364,-0.167737523,Entire home/apt,116,2,5,2015/3/25,0.9,1,204
351071,NIcholas,,Kensington and Chelsea,51.50176334,-0.190517654,Entire home/apt,175,1,108,2015/3/26,3,2,249
1306270,Leopoldo R,,Westminster,51.51432775,-0.179843697,Private room,89,6,1,2014/8/3,0.1,2,365
85253,Nikki,,Tower Hamlets,51.52557329,-0.058949296,Entire home/apt,94,2,175,2015/3/30,3.6,2,321
834154,Little A,,Hackney,51.52993542,-0.088114504,Entire home/apt,170,2,16,2015/1/3,0.7,1,117
1144498,John,,Islington,51.56713054,-0.117888011,Entire home/apt,120,5,16,2015/1/2,0.7,1,235
1523606,Bert,,Ealing,51.51180295,-0.287992106,Entire home/apt,180,3,11,2015/1/3,0.7,5,356
3291826,Valerie,,Camden,51.52245156,-0.114239048,Entire home/apt,300,3,6,2015/1/5,0.7,1,25
1109608,Liz,,Camden,51.54142093,-0.15800471,Entire home/apt,275,7,0,,,7,332
3713603,Rolfe,,Merton,51.42520138,-0.205195287,Entire home/apt,180,1,0,,,1,14
847590,"Maisie, James & Rudy",,Hackney,51.54466662,-0.072735878,Entire home/apt,120,1,20,2015/4/1,3.9,1,23
4357955,Jamie,,Hackney,51.54519534,-0.067897981,Entire home/apt,95,2,7,2015/3/23,1.4,1,236
1161441,Inna And Carl,,Hackney,51.57037525,-0.090693318,Private room,45,2,26,2015/4/3,1.4,2,4
4466809,Catherine,,Hackney,51.5511929,-0.061333619,Entire home/apt,120,1,0,,,1,23
2114049,Narin,,Newham,51.51498814,0.047784243,Private room,50,2,9,2015/2/6,0.6,2,319
5769366,Francis Joseph,,Westminster,51.48544904,-0.145395915,Private room,60,1,0,,,2,360
3380345,Analisa,,Croydon,51.37136009,-0.099398964,Entire home/apt,115,1,0,,,40,261
4783399,Tanya,,Bromley,51.40224073,0.013472546,Private room,25,1,1,2015/3/26,1,1,361
391549,Mandeep,,Hounslow,51.47641385,-0.395491595,Shared room,35,1,31,2015/3/22,0.9,1,361
352647,Jason,,Lambeth,51.46796607,-0.128434757,Private room,45,2,22,2015/3/23,0.6,1,326
3559930,Kalam,,Southwark,51.47366136,-0.056851613,Private room,28,1,0,,,6,235
3181845,Lily,,Lewisham,51.46404366,-0.029167635,Private room,45,3,2,2014/10/22,0.3,4,251
4518442,Philip,,Greenwich,51.48372143,0.003559737,Private room,45,1,1,2015/1/8,0.3,1,364
4356899,Nogin,,Greenwich,51.4841622,0.077788564,Shared room,35,2,11,2015/3/23,2.3,6,349
4560656,Bert,,Ealing,51.51043299,-0.286014402,Private room,58,3,0,,,5,355
957755,"Sophie, Chris And Harley",,Merton,51.41268252,-0.23152815,Private room,65,1,21,2015/3/26,0.9,1,242
3362276,Hilmi,,Hackney,51.560158,-0.073792554,Entire home/apt,100,2,13,2015/3/15,1.6,19,325
533347,Marcos,,Tower Hamlets,51.52381067,-0.052140702,Private room,38,1,23,2014/12/10,0.8,7,333
5049055,Julia,,Wandsworth,51.43969422,-0.143666037,Entire home/apt,81,4,0,,,1,116
5009751,Alice,,Westminster,51.52535547,-0.163017967,Entire home/apt,253,7,0,,,97,330
439358,Izzy,,Wandsworth,51.46766593,-0.16042269,Private room,60,1,3,2014/10/13,0.1,1,352
5707861,Samuel,,City of London,51.51386715,-0.110553881,Entire home/apt,140,1,0,,,2,365
2113394,Charlie,,Westminster,51.51354683,-0.176459318,Entire home/apt,250,1,0,,,1,365
5067623,Rowan,,Kensington and Chelsea,51.51338588,-0.20580275,Entire home/apt,220,1,0,,,11,339
596955,Germain,,Westminster,51.53365461,-0.168668798,Entire home/apt,225,5,7,2014/4/21,0.3,1,247
4148338,Petra,,Tower Hamlets,51.52284302,-0.070451544,Entire home/apt,350,2,0,,,106,355
1233873,Lisa,,Tower Hamlets,51.53005514,-0.065442296,Entire home/apt,130,2,2,2013/8/5,0.1,1,360
5126093,Jenny,,Tower Hamlets,51.48646563,-0.013656951,Private room,35,3,0,,,8,365
349428,Sam,,Brent,51.53871164,-0.203082841,Entire home/apt,55,4,28,2015/3/8,0.9,1,111
2728279,Annamay,,Lambeth,51.44249843,-0.128959705,Entire home/apt,112,1,12,2014/6/19,1,1,0
1512209,Roza,,Newham,51.54796805,0.009559602,Private room,29,2,7,2015/2/8,0.4,14,205
779284,Jessica,,Hackney,51.54874798,-0.058275044,Private room,69,2,15,2015/2/1,0.5,2,365
4511464,Igi,,Islington,51.54290464,-0.110589998,Private room,50,1,0,,,1,365
4757858,Bryony,,Tower Hamlets,51.53413204,-0.036769999,Private room,50,1,0,,,1,181
669749,Wendy,,Hackney,51.55990326,-0.045214496,Private room,45,1,32,2015/3/13,1,2,365
5555569,Fraser,,Lambeth,51.48704843,-0.125728915,Entire home/apt,200,2,0,,,12,284
4831616,Charlie,,Lewisham,51.45796811,-0.021885996,Entire home/apt,99,2,2,2015/4/4,2,1,130
1963849,Petra,,Southwark,51.49841409,-0.08469952,Entire home/apt,350,2,0,,,106,173
4822441,George,,Wandsworth,51.46791108,-0.150514496,Private room,70,1,0,,,1,330
4432709,Bettina,,Southwark,51.49907362,-0.038312581,Private room,49,2,1,2015/3/26,1,1,125
2773454,Luis Felipe,,Tower Hamlets,51.51800898,-0.072780665,Shared room,41,1,30,2015/3/30,3,2,339
3214986,Ilkin,,City of London,51.51553951,-0.076549486,Entire home/apt,139,3,0,,,4,205
5139048,Alexandra,,Wandsworth,51.48099273,-0.166567142,Private room,70,1,0,,,1,365
1128789,Laurie,,Lewisham,51.46725781,-0.04033214,Private room,30,1,14,2015/2/21,0.6,1,283
3107601,Vivien,,Kensington and Chelsea,51.48535798,-0.186056461,Private room,90,1,1,2015/3/24,1,1,313
5453095,Alex,,Kensington and Chelsea,51.51788494,-0.213723304,Private room,60,1,2,2015/3/29,2,1,270
381113,Herika,,Hammersmith and Fulham,51.4984524,-0.210935012,Entire home/apt,130,4,51,2015/2/28,1.5,2,99
570442,Kostas,,Hammersmith and Fulham,51.48082018,-0.199806928,Private room,70,3,0,,,1,365
2691152,Susan And Tochi,,Hammersmith and Fulham,51.50266806,-0.232267715,Private room,55,1,3,2014/11/15,0.6,1,349
5342402,Petra,,Tower Hamlets,51.5229888,-0.071317619,Entire home/apt,350,2,0,,,106,353
238711,Benjamin,,Kensington and Chelsea,51.50904281,-0.193304709,Entire home/apt,160,1,90,2015/3/28,2.1,1,159
4781800,Frederic,,Kensington and Chelsea,51.48844546,-0.171712491,Entire home/apt,417,1,0,,,1,269
4982875,Judy,,Kensington and Chelsea,51.48949421,-0.166742426,Shared room,38,1,1,2015/4/3,1,2,356
5311663,Eliana,,Westminster,51.51687428,-0.166529428,Entire home/apt,90,4,2,2015/3/17,2,3,124
5703273,Emily,,Lambeth,51.46465795,-0.132792957,Entire home/apt,150,3,0,,,2,333
5841911,Stephanie,,Hammersmith and Fulham,51.47291705,-0.18851661,Entire home/apt,110,1,0,,,1,1
5300661,Thomas,,Tower Hamlets,51.50112549,-0.019738657,Entire home/apt,120,3,3,2015/3/29,2.4,6,293
5742337,Wafa,,Tower Hamlets,51.52088515,-0.044852003,Private room,40,1,2,2015/4/4,2,1,75
3944691,Raluca,,Tower Hamlets,51.51807947,-0.061749735,Private room,69,1,1,2014/9/14,0.1,1,365
3818919,Jessica,,Tower Hamlets,51.51882383,-0.03996667,Private room,35,1,2,2014/12/17,0.5,1,242
3428044,ZEN Apartments,,Tower Hamlets,51.50003874,-0.016754655,Entire home/apt,160,3,0,,,14,188
492946,John,,Westminster,51.4926244,-0.131225265,Entire home/apt,90,3,21,2014/12/1,0.9,1,244
1781959,Phil,,Hammersmith and Fulham,51.50279426,-0.21772983,Entire home/apt,90,5,29,2015/2/21,1.7,1,320
802910,Mihaela,,Westminster,51.52732738,-0.173970544,Entire home/apt,91,3,24,2015/1/4,1,1,220
4714800,Elisabeth,,Westminster,51.51679491,-0.182515603,Private room,69,2,3,2015/3/1,0.9,1,323
1123100,Audemar,,Westminster,51.52540966,-0.16283987,Private room,41,1,64,2015/3/23,2.8,1,365
3786587,Edith,,Southwark,51.4939013,-0.081846556,Private room,50,1,1,2014/12/9,0.3,1,126
3903873,Amy,,Southwark,51.50462182,-0.10409128,Entire home/apt,110,1,41,2015/4/1,5.8,5,235
2423077,Lea,,Camden,51.54106878,-0.137503091,Private room,85,1,0,,,1,365
5110704,Pax,,Camden,51.55153983,-0.170718939,Shared room,28,1,0,,,1,0
3594450,Jehanara,,Camden,51.54593193,-0.187731289,Private room,60,3,0,,,1,365
4901966,David And Helen,,Tower Hamlets,51.52913943,-0.059724736,Private room,45,1,3,2015/2/15,1,26,347
4213265,Florian,,Tower Hamlets,51.52581878,-0.060752166,Entire home/apt,149,1,1,2015/3/22,1,1,31
1806954,Celine,,Tower Hamlets,51.53089323,-0.068953678,Entire home/apt,80,1,12,2015/3/11,0.8,1,158
938905,Mark,,Hammersmith and Fulham,51.48683947,-0.206306109,Entire home/apt,158,3,54,2015/3/23,2.2,1,210
4049790,Can,,Hammersmith and Fulham,51.47997362,-0.204773556,Private room,52,1,16,2015/3/24,2.3,1,336
4097767,Pablo,,Hammersmith and Fulham,51.50561274,-0.223677314,Private room,65,2,0,,,1,181
5344490,Sally,,Kensington and Chelsea,51.47902183,-0.183043438,Private room,33,14,0,,,1,108
2983304,Guglielmo,,Kensington and Chelsea,51.48661682,-0.174936498,Entire home/apt,204,4,0,,,2,335
5476363,Linh,,Westminster,51.51332545,-0.115094556,Entire home/apt,2000,1,0,,,1,365
1764988,Francesco,,Kensington and Chelsea,51.49259818,-0.174389804,Entire home/apt,150,4,17,2015/4/1,1.2,12,294
4928624,Bella,,Kensington and Chelsea,51.49434815,-0.186208479,Entire home/apt,88,1,10,2015/3/23,4.8,3,222
4005644,Carla,,Brent,51.54616201,-0.231713536,Entire home/apt,60,3,21,2015/3/24,3.1,1,251
5637153,Annie,,Lambeth,51.46225743,-0.126545739,Private room,34,1,0,,,4,365
4733666,Anita,,Lewisham,51.47362321,-0.025360247,Entire home/apt,150,1,2,2015/2/17,0.5,1,365
2408578,Hilary,,Richmond upon Thames,51.46138921,-0.320212124,Private room,55,1,21,2015/3/15,1.6,1,343
853759,Petra,,Southwark,51.49950184,-0.084801615,Entire home/apt,350,2,0,,,106,342
5436467,Johan,,Camden,51.51801466,-0.133789975,Entire home/apt,300,1,2,2015/3/15,2,10,323
3224667,Ami,,Wandsworth,51.47760174,-0.167009217,Entire home/apt,150,1,12,2015/3/21,1.3,1,319
960154,Matt And Sophia,,Tower Hamlets,51.52007923,-0.031787094,Private room,60,1,6,2014/2/24,0.3,1,216
3674177,John,,Westminster,51.51317747,-0.124117249,Entire home/apt,215,4,6,2015/3/9,1,10,195
5267858,Ayna,,Westminster,51.51977727,-0.17950751,Entire home/apt,128,3,0,,,32,365
3650707,Tristan,,Westminster,51.52039798,-0.178276412,Entire home/apt,99,1,0,,,1,59
3347318,Clare,,Westminster,51.51565754,-0.17729202,Private room,199,1,0,,,1,365
1247540,Gillian,,Westminster,51.51895009,-0.201131269,Entire home/apt,85,5,3,2014/9/15,0.3,1,106
1827559,Pharrell & Som,,Westminster,51.53924567,-0.177638553,Private room,38,1,13,2015/3/15,3.1,1,26
2498029,Maxime And Fanny,,Hammersmith and Fulham,51.48913222,-0.208614293,Entire home/apt,119,2,8,2015/2/16,0.7,100,0
3462714,Izabela,,Camden,51.52203693,-0.122801234,Entire home/apt,110,7,3,2014/11/20,0.3,15,365
573155,Diana,,Camden,51.52923754,-0.128251751,Entire home/apt,112,1,53,2015/3/24,3.2,1,254
946584,Anthony,,Camden,51.54231735,-0.139362288,Private room,48,1,3,2014/8/27,0.1,4,102
4434700,Hauke,,Camden,51.52010163,-0.130016803,Entire home/apt,220,1,0,,,2,4
2056362,Ben,,Camden,51.55146406,-0.165836959,Private room,35,1,7,2015/4/3,3.2,1,343
3693946,Cecile,,Camden,51.54000962,-0.142927415,Entire home/apt,215,3,0,,,29,365
3387683,Angiolina,,City of London,51.51506403,-0.088857268,Private room,68,1,0,,,1,263
5774695,Sidney,,Lewisham,51.48016885,-0.026048532,Private room,35,1,0,,,48,338
5437482,Johan,,Camden,51.51930815,-0.131662433,Entire home/apt,250,1,1,2015/3/29,1,10,310
4793182,Hospitality,,Tower Hamlets,51.50821171,-0.010952941,Private room,55,1,1,2015/1/2,0.3,6,356
3620796,Thibault,,Tower Hamlets,51.52293508,-0.074854158,Private room,40,1,1,2014/8/5,0.1,1,238
4902123,David And Helen,,Tower Hamlets,51.52877856,-0.058582875,Private room,30,1,3,2015/3/3,1.5,26,361
5591335,Ana,,Tower Hamlets,51.52502788,-0.071529129,Private room,60,1,0,,,1,3
3748021,Caroline,,Brent,51.52859896,-0.217217134,Entire home/apt,320,2,4,2015/3/30,0.8,1,341
1022904,Trent,,Kensington and Chelsea,51.4878731,-0.189533864,Entire home/apt,186,4,10,2015/3/29,0.4,1,250
2701125,Apoorva,,Tower Hamlets,51.51012701,-0.061852622,Private room,60,1,24,2015/3/26,2.1,1,318
5823330,Ahmad,,Tower Hamlets,51.48728552,-0.013448557,Private room,25,1,0,,,1,341
4805754,Jean,,Islington,51.56953823,-0.115411458,Private room,45,1,1,2015/3/18,1,1,365
1322936,Kim,,Islington,51.55263729,-0.093868281,Entire home/apt,130,2,2,2014/7/22,0.1,1,247
4956264,Heather,,Islington,51.5583895,-0.116311764,Entire home/apt,75,1,0,,,1,167
4110138,Conor,,Islington,51.54148603,-0.087279325,Private room,60,1,0,,,1,179
3279551,Aurelie,,Islington,51.57117724,-0.12268211,Entire home/apt,119,2,4,2015/3/15,1.3,35,141
4688148,Ana,,Hackney,51.53799407,-0.060515137,Entire home/apt,130,1,0,,,1,103
5417328,Dollan,,Hackney,51.55888078,-0.071487475,Entire home/apt,95,5,0,,,1,21
4678534,Louis,,Hackney,51.55116216,-0.078753807,Private room,75,1,0,,,1,106
3675949,Jamie,,Hackney,51.54503013,-0.065871866,Entire home/apt,89,1,46,2015/3/31,7.1,4,251
4262131,Paul And Josie,,Hackney,51.5403007,-0.051653274,Entire home/apt,80,2,6,2015/3/15,1,4,63
4667313,Brigid,,Hackney,51.53840281,-0.051753707,Entire home/apt,73,2,0,,,1,339
957628,Rebecca,,Hackney,51.53684069,-0.066926693,Private room,54,1,1,2015/1/5,0.3,1,239
4437453,Cathy,,Hackney,51.53586116,-0.054471234,Private room,43,1,1,2014/12/30,0.3,1,136
3427187,Elaine,,Haringey,51.5712677,-0.137249933,Private room,79,1,10,2015/3/1,1.1,2,348
3689670,Oliver,,Greenwich,51.4853202,-0.004105388,Entire home/apt,60,7,0,,,2,236
1608341,Daniel,,Bromley,51.41362185,-0.069288153,Entire home/apt,85,3,3,2015/3/27,0.2,1,164
1109914,May,,Brent,51.5465298,-0.254353949,Private room,30,3,53,2015/3/17,2.3,2,145
4861216,__ина,,Brent,51.55047463,-0.222753084,Private room,40,2,5,2015/3/31,1.5,3,0
582689,Carmel,,Brent,51.54540332,-0.239024237,Private room,30,1,0,,,1,365
1791827,Annie,,Barnet,51.61508221,-0.177492709,Private room,48,1,4,2014/11/3,0.4,1,303
3393534,Sara,,Waltham Forest,51.58236026,-0.01932165,Private room,55,1,13,2014/12/29,1.6,1,192
4725979,Mike,,Lambeth,51.46954962,-0.128957604,Entire home/apt,100,3,9,2015/4/1,2.7,2,120
